timestamp,measurement_mm,line,product
2025-04-14 05:00:00,9.7739,LINE_07,PN-4411
2025-04-14 06:00:00,9.9613,LINE_07,PN-4411
2025-04-14 07:00:00,10.1618,LINE_07,PN-4411
2025-04-14 08:00:00,9.6108,LINE_07,PN-4411
2025-04-14 09:00:00,9.9411,LINE_07,PN-4411
2025-04-14 10:00:00,9.9421,LINE_07,PN-4411
2025-04-14 11:00:00,10.3394,LINE_07,PN-4411
2025-04-14 12:00:00,9.8444,LINE_07,PN-4411
2025-04-14 13:00:00,9.8038,LINE_07,PN-4411
2025-04-14 14:00:00,9.9475,LINE_07,PN-4411
2025-04-14 15:00:00,9.9408,LINE_07,PN-4411
2025-04-14 16:00:00,10.0782,LINE_07,PN-4411
2025-04-14 17:00:00,9.894,LINE_07,PN-4411
2025-04-14 18:00:00,10.136,LINE_07,PN-4411
2025-04-14 19:00:00,9.7019,LINE_07,PN-4411
2025-04-14 20:00:00,9.7751,LINE_07,PN-4411
2025-04-14 21:00:00,9.7742,LINE_07,PN-4411
2025-04-14 22:00:00,10.1858,LINE_07,PN-4411
2025-04-14 23:00:00,9.7805,LINE_07,PN-4411
2025-04-15 00:00:00,10.3317,LINE_07,PN-4411
2025-04-15 01:00:00,9.6946,LINE_07,PN-4411
2025-04-15 02:00:00,10.3834,LINE_07,PN-4411
2025-04-15 03:00:00,9.9107,LINE_07,PN-4411
2025-04-15 04:00:00,10.3836,LINE_07,PN-4411
2025-04-15 05:00:00,9.7164,LINE_07,PN-4411
2025-04-15 06:00:00,10.1608,LINE_07,PN-4411
2025-04-15 07:00:00,9.6239,LINE_07,PN-4411
2025-04-15 08:00:00,10.3547,LINE_07,PN-4411
2025-04-15 09:00:00,9.8883,LINE_07,PN-4411
2025-04-15 10:00:00,10.1695,LINE_07,PN-4411
2025-04-15 11:00:00,9.9485,LINE_07,PN-4411
2025-04-15 12:00:00,10.104,LINE_07,PN-4411
2025-04-15 13:00:00,9.668,LINE_07,PN-4411
2025-04-15 14:00:00,9.7929,LINE_07,PN-4411
2025-04-15 15:00:00,9.7673,LINE_07,PN-4411
2025-04-15 16:00:00,10.0727,LINE_07,PN-4411
2025-04-15 17:00:00,10.0764,LINE_07,PN-4411
2025-04-15 18:00:00,9.5967,LINE_07,PN-4411
2025-04-15 19:00:00,10.5019,LINE_07,PN-4411
2025-04-15 20:00:00,10.2763,LINE_07,PN-4411
2025-04-15 21:00:00,9.7368,LINE_07,PN-4411
2025-04-15 22:00:00,9.9721,LINE_07,PN-4411
2025-04-15 23:00:00,10.1402,LINE_07,PN-4411
2025-04-16 00:00:00,9.4339,LINE_07,PN-4411
2025-04-16 01:00:00,10.1577,LINE_07,PN-4411
2025-04-16 02:00:00,9.8288,LINE_07,PN-4411
2025-04-16 03:00:00,10.0848,LINE_07,PN-4411
2025-04-16 04:00:00,9.9799,LINE_07,PN-4411
2025-04-16 05:00:00,9.9818,LINE_07,PN-4411
2025-04-16 06:00:00,9.6335,LINE_07,PN-4411
2025-04-16 07:00:00,9.8142,LINE_07,PN-4411
2025-04-16 08:00:00,9.9369,LINE_07,PN-4411
2025-04-16 09:00:00,10.0028,LINE_07,PN-4411
2025-04-16 10:00:00,10.044,LINE_07,PN-4411
2025-04-16 11:00:00,9.9975,LINE_07,PN-4411
2025-04-16 12:00:00,9.8809,LINE_07,PN-4411
2025-04-16 13:00:00,9.7452,LINE_07,PN-4411
2025-04-16 14:00:00,10.1721,LINE_07,PN-4411
2025-04-16 15:00:00,9.9911,LINE_07,PN-4411
2025-04-16 16:00:00,10.0215,LINE_07,PN-4411
2025-04-16 17:00:00,10.1252,LINE_07,PN-4411
2025-04-16 18:00:00,10.0132,LINE_07,PN-4411
2025-04-16 19:00:00,10.1227,LINE_07,PN-4411
2025-04-16 20:00:00,9.9397,LINE_07,PN-4411
2025-04-16 21:00:00,10.438,LINE_07,PN-4411
2025-04-16 22:00:00,9.9219,LINE_07,PN-4411
2025-04-16 23:00:00,10.058,LINE_07,PN-4411
2025-04-17 00:00:00,10.1507,LINE_07,PN-4411
2025-04-17 01:00:00,10.2305,LINE_07,PN-4411
2025-04-17 02:00:00,10.1068,LINE_07,PN-4411
2025-04-17 03:00:00,10.3528,LINE_07,PN-4411
2025-04-17 04:00:00,9.8337,LINE_07,PN-4411
2025-04-17 05:00:00,9.9812,LINE_07,PN-4411
2025-04-17 06:00:00,9.9785,LINE_07,PN-4411
2025-04-17 07:00:00,9.8114,LINE_07,PN-4411
2025-04-17 08:00:00,9.9468,LINE_07,PN-4411
2025-04-17 09:00:00,10.0396,LINE_07,PN-4411
2025-04-17 10:00:00,10.0017,LINE_07,PN-4411
2025-04-17 11:00:00,10.0748,LINE_07,PN-4411
2025-04-17 12:00:00,10.1016,LINE_07,PN-4411
2025-04-17 13:00:00,10.012,LINE_07,PN-4411
2025-04-17 14:00:00,10.0762,LINE_07,PN-4411
2025-04-17 15:00:00,10.4589,LINE_07,PN-4411
2025-04-17 16:00:00,10.0104,LINE_07,PN-4411
2025-04-17 17:00:00,10.0196,LINE_07,PN-4411
2025-04-17 18:00:00,10.1122,LINE_07,PN-4411
2025-04-17 19:00:00,9.8903,LINE_07,PN-4411
2025-04-17 20:00:00,10.0896,LINE_07,PN-4411
2025-04-17 21:00:00,9.8766,LINE_07,PN-4411
2025-04-17 22:00:00,9.5444,LINE_07,PN-4411
2025-04-17 23:00:00,9.6675,LINE_07,PN-4411
2025-04-18 00:00:00,10.08,LINE_07,PN-4411
2025-04-18 01:00:00,10.2943,LINE_07,PN-4411
2025-04-18 02:00:00,10.219,LINE_07,PN-4411
2025-04-18 03:00:00,10.0642,LINE_07,PN-4411
2025-04-18 04:00:00,10.2407,LINE_07,PN-4411
2025-04-18 05:00:00,10.0333,LINE_07,PN-4411
2025-04-18 06:00:00,10.1864,LINE_07,PN-4411
2025-04-18 07:00:00,9.9414,LINE_07,PN-4411
2025-04-18 08:00:00,10.0792,LINE_07,PN-4411
2025-04-18 09:00:00,10.0468,LINE_07,PN-4411
2025-04-18 10:00:00,10.4743,LINE_07,PN-4411
2025-04-18 11:00:00,9.766,LINE_07,PN-4411
2025-04-18 12:00:00,10.2701,LINE_07,PN-4411
2025-04-18 13:00:00,9.8684,LINE_07,PN-4411
2025-04-18 14:00:00,10.2796,LINE_07,PN-4411
2025-04-18 15:00:00,9.8685,LINE_07,PN-4411
2025-04-18 16:00:00,9.9848,LINE_07,PN-4411
2025-04-18 17:00:00,10.0496,LINE_07,PN-4411
2025-04-18 18:00:00,10.045,LINE_07,PN-4411
2025-04-18 19:00:00,9.8689,LINE_07,PN-4411
2025-04-18 20:00:00,10.3673,LINE_07,PN-4411
2025-04-18 21:00:00,9.853,LINE_07,PN-4411
2025-04-18 22:00:00,9.7804,LINE_07,PN-4411
2025-04-18 23:00:00,9.8724,LINE_07,PN-4411
2025-04-19 00:00:00,9.9477,LINE_07,PN-4411
2025-04-19 01:00:00,10.2037,LINE_07,PN-4411
2025-04-19 02:00:00,9.8717,LINE_07,PN-4411
2025-04-19 03:00:00,9.8272,LINE_07,PN-4411
2025-04-19 04:00:00,10.3138,LINE_07,PN-4411
2025-04-19 05:00:00,10.0577,LINE_07,PN-4411
2025-04-19 06:00:00,9.9655,LINE_07,PN-4411
2025-04-19 07:00:00,9.9501,LINE_07,PN-4411
2025-04-19 08:00:00,10.2483,LINE_07,PN-4411
2025-04-19 09:00:00,9.7624,LINE_07,PN-4411
2025-04-19 10:00:00,10.0118,LINE_07,PN-4411
2025-04-19 11:00:00,10.138,LINE_07,PN-4411
2025-04-19 12:00:00,10.1348,LINE_07,PN-4411
2025-04-19 13:00:00,10.0762,LINE_07,PN-4411
2025-04-19 14:00:00,9.8976,LINE_07,PN-4411
2025-04-19 15:00:00,10.1205,LINE_07,PN-4411
2025-04-19 16:00:00,10.1691,LINE_07,PN-4411
2025-04-19 17:00:00,9.9492,LINE_07,PN-4411
2025-04-19 18:00:00,10.0945,LINE_07,PN-4411
2025-04-19 19:00:00,10.1281,LINE_07,PN-4411
2025-04-19 20:00:00,9.8113,LINE_07,PN-4411
2025-04-19 21:00:00,10.0529,LINE_07,PN-4411
2025-04-19 22:00:00,10.2141,LINE_07,PN-4411
2025-04-19 23:00:00,9.8696,LINE_07,PN-4411
2025-04-20 00:00:00,9.4996,LINE_07,PN-4411
2025-04-20 01:00:00,10.2186,LINE_07,PN-4411
2025-04-20 02:00:00,9.9982,LINE_07,PN-4411
2025-04-20 03:00:00,10.1064,LINE_07,PN-4411
2025-04-20 04:00:00,9.8797,LINE_07,PN-4411
2025-04-20 05:00:00,9.9394,LINE_07,PN-4411
2025-04-20 06:00:00,10.0625,LINE_07,PN-4411
2025-04-20 07:00:00,9.9598,LINE_07,PN-4411
2025-04-20 08:00:00,10.087,LINE_07,PN-4411
2025-04-20 09:00:00,10.1784,LINE_07,PN-4411
2025-04-20 10:00:00,10.3593,LINE_07,PN-4411
