timestamp,line,measurement_mm
2026-05-01 18:00:00,L1,10.059479182665774
2026-05-01 18:00:00,L3,10.046371779417612
2026-05-01 19:00:00,L1,9.997706671840609
2026-05-01 19:00:00,L3,10.19823868357631
2026-05-01 19:00:00,L2,9.896422258851638
2026-05-01 20:00:00,L1,9.954286887893124
2026-05-01 20:00:00,L3,9.971508022965159
2026-05-01 20:00:00,L2,10.385582412493301
2026-05-01 21:00:00,L1,10.080170121409843
2026-05-01 21:00:00,L3,9.984702665409634
2026-05-01 21:00:00,L2,9.866146284887579
2026-05-01 22:00:00,L1,10.063445569349248
2026-05-01 22:00:00,L3,9.929010659824728
2026-05-01 22:00:00,L2,9.821804015116381
2026-05-01 23:00:00,L3,9.734526468529467
2026-05-01 23:00:00,L2,10.018350851256454
2026-05-01 23:00:00,L1,9.909672123967075
2026-05-02 00:00:00,L2,10.087626839480459
2026-05-02 00:00:00,L3,9.89467006109795
2026-05-02 00:00:00,L1,9.965656519832232
2026-05-02 01:00:00,L2,10.04261072286995
2026-05-02 01:00:00,L3,9.703184084981855
2026-05-02 01:00:00,L1,10.030789722090297
2026-05-02 02:00:00,L3,10.04941596243396
2026-05-02 02:00:00,L1,10.017840023103423
2026-05-02 02:00:00,L2,10.060382590822709
2026-05-02 03:00:00,L1,9.932828731586643
2026-05-02 03:00:00,L2,9.87605777644513
2026-05-02 03:00:00,L3,10.026711263333546
2026-05-02 04:00:00,L1,10.011997427078084
2026-05-02 04:00:00,L2,10.091882264558404
2026-05-02 04:00:00,L3,9.763974694915886
2026-05-02 05:00:00,L1,10.116795738957347
2026-05-02 05:00:00,L3,9.94583520904287
2026-05-02 05:00:00,L2,10.199108810374033
2026-05-02 06:00:00,L3,10.106464079604773
2026-05-02 06:00:00,L2,9.919778054872358
2026-05-02 06:00:00,L1,9.960723268681887
2026-05-02 07:00:00,L3,9.836392975878207
2026-05-02 07:00:00,L2,10.014944928187466
2026-05-02 07:00:00,L1,10.020694960797428
2026-05-02 08:00:00,L3,9.965756644122742
2026-05-02 08:00:00,L2,9.923414212680548
2026-05-02 08:00:00,L1,9.900312733650793
2026-05-02 09:00:00,L3,9.981397125109366
2026-05-02 09:00:00,L2,10.002074199921216
2026-05-02 09:00:00,L1,10.084593899227334
2026-05-02 10:00:00,L3,10.110082458577807
2026-05-02 10:00:00,L1,10.082261417835795
2026-05-02 10:00:00,L2,9.864499466766146
2026-05-02 11:00:00,L1,9.907111040933664
2026-05-02 11:00:00,L2,10.198014983118053
2026-05-02 11:00:00,L3,10.023426226689807
2026-05-02 12:00:00,L1,10.113799138182006
2026-05-02 12:00:00,L2,9.82629664224165
2026-05-02 12:00:00,L3,9.83828546120775
2026-05-02 13:00:00,L2,10.055066084308775
2026-05-02 13:00:00,L3,9.97512303667832
2026-05-02 13:00:00,L1,9.961215465850998
2026-05-02 14:00:00,L3,10.177135195566951
2026-05-02 14:00:00,L1,10.10519426382993
2026-05-02 14:00:00,L2,9.98905799080753
2026-05-02 15:00:00,L3,10.174796983894232
2026-05-02 15:00:00,L1,10.10994370502541
2026-05-02 15:00:00,L2,10.178362504733702
2026-05-02 16:00:00,L3,9.908282316764613
2026-05-02 16:00:00,L2,10.177710965770116
2026-05-02 16:00:00,L1,10.039952075152822
2026-05-02 17:00:00,L2,9.852555974311603
2026-05-02 17:00:00,L1,10.21959727243723
2026-05-02 17:00:00,L3,10.270303052125495
2026-05-02 18:00:00,L2,9.999652624931006
2026-05-02 18:00:00,L1,10.143924379498502
2026-05-02 18:00:00,L3,9.887242426047662
2026-05-02 19:00:00,L2,9.883732713591368
2026-05-02 19:00:00,L1,9.97803722582166
2026-05-02 19:00:00,L3,9.927600906919775
2026-05-02 20:00:00,L2,9.820636149755343
2026-05-02 20:00:00,L1,10.15319969877686
2026-05-02 20:00:00,L3,10.056816699413334
2026-05-02 21:00:00,L2,10.172067003200848
2026-05-02 21:00:00,L3,9.846862226062822
2026-05-02 21:00:00,L1,10.230474542132825
2026-05-02 22:00:00,L3,9.660062388086969
2026-05-02 22:00:00,L1,9.981539027622441
2026-05-02 22:00:00,L2,9.867545323754728
2026-05-02 23:00:00,L3,10.279783530803758
2026-05-02 23:00:00,L1,9.936725832995968
2026-05-02 23:00:00,L2,10.006263819436633
2026-05-03 00:00:00,L1,9.96439305654872
2026-05-03 00:00:00,L2,9.990746223577975
2026-05-03 00:00:00,L3,10.289587616048054
2026-05-03 01:00:00,L2,9.864281361938247
2026-05-03 01:00:00,L3,9.865500871801503
2026-05-03 01:00:00,L1,9.90863196585096
2026-05-03 02:00:00,L2,10.12718583724694
2026-05-03 02:00:00,L3,9.956849936500626
2026-05-03 02:00:00,L1,9.946408229328854
2026-05-03 03:00:00,L2,10.221122657018853
2026-05-03 03:00:00,L1,9.864906411150148
2026-05-03 03:00:00,L3,10.092309272374708
2026-05-03 04:00:00,L1,10.017887776910431
2026-05-03 04:00:00,L2,9.906597701669101
2026-05-03 04:00:00,L3,10.370892598523808
2026-05-03 05:00:00,L1,9.91505340259379
2026-05-03 05:00:00,L2,9.878501037120445
2026-05-03 05:00:00,L3,10.01396959914447
2026-05-03 06:00:00,L2,9.881405812507511
2026-05-03 06:00:00,L3,9.870522432904908
2026-05-03 06:00:00,L1,9.8830611577018
2026-05-03 07:00:00,L3,10.15096967863699
2026-05-03 07:00:00,L1,10.049608425836295
2026-05-03 07:00:00,L2,10.05254765829197
2026-05-03 08:00:00,L3,9.879363896004586
2026-05-03 08:00:00,L1,10.063858990849878
2026-05-03 08:00:00,L2,10.19158910901419
2026-05-03 09:00:00,L1,9.969923345457602
2026-05-03 09:00:00,L2,9.802279576070655
2026-05-03 09:00:00,L3,9.905512160659198
2026-05-03 10:00:00,L2,9.877409786388863
2026-05-03 10:00:00,L3,10.216168934835208
2026-05-03 10:00:00,L1,9.995659048605493
2026-05-03 11:00:00,L2,10.180627118227108
2026-05-03 11:00:00,L3,10.268839557803055
2026-05-03 11:00:00,L1,10.171796326489867
2026-05-03 12:00:00,L3,10.14405199965024
2026-05-03 12:00:00,L1,9.994890114479102
2026-05-03 12:00:00,L2,9.835446149329101
2026-05-03 13:00:00,L1,10.0022694550402
2026-05-03 13:00:00,L2,10.051080647310664
2026-05-03 13:00:00,L3,9.799073886931652
2026-05-03 14:00:00,L1,9.984316359507746
2026-05-03 14:00:00,L2,10.182922312142171
2026-05-03 14:00:00,L3,9.708839687541158
2026-05-03 15:00:00,L1,9.991506453572992
2026-05-03 15:00:00,L3,9.881481383095457
2026-05-03 15:00:00,L2,10.054747202615284
2026-05-03 16:00:00,L3,9.81060029198682
2026-05-03 16:00:00,L2,9.89424236206192
2026-05-03 16:00:00,L1,9.884412750364813
2026-05-03 17:00:00,L3,10.066944470203826
2026-05-03 17:00:00,L2,10.052048376799787
2026-05-03 17:00:00,L1,9.99596585793078
2026-05-03 18:00:00,L3,10.150466576810123
2026-05-03 18:00:00,L2,10.035995451378108
2026-05-03 18:00:00,L1,10.134258264058472
2026-05-03 19:00:00,L3,9.842928493574755
2026-05-03 19:00:00,L2,9.841923489470172
2026-05-03 19:00:00,L1,9.991761955612594
2026-05-03 20:00:00,L2,10.01627921338966
2026-05-03 20:00:00,L1,10.179542218847564
2026-05-03 20:00:00,L3,10.060357345464347
2026-05-03 21:00:00,L1,9.87294578950517
2026-05-03 21:00:00,L2,9.956430507008868
2026-05-03 21:00:00,L3,9.633389134091692
2026-05-03 22:00:00,L1,10.085881543765481
2026-05-03 22:00:00,L2,10.20273777056819
2026-05-03 22:00:00,L3,9.920143904655513
2026-05-03 23:00:00,L2,9.7780549240915
2026-05-03 23:00:00,L3,10.143863343838266
2026-05-03 23:00:00,L1,9.754360559287825
2026-05-04 00:00:00,L3,9.908000445247863
2026-05-04 00:00:00,L1,10.023141723181165
2026-05-04 00:00:00,L2,9.80274282878728
2026-05-04 01:00:00,L3,10.043389102100429
2026-05-04 01:00:00,L1,9.913738608287455
2026-05-04 01:00:00,L2,9.928496714529759
2026-05-04 02:00:00,L3,9.75473835050434
2026-05-04 02:00:00,L2,9.901356996659985
2026-05-04 02:00:00,L1,10.022910242635154
2026-05-04 03:00:00,L2,10.023060010185786
2026-05-04 03:00:00,L1,9.979051155952188
2026-05-04 03:00:00,L3,10.174326541149384
2026-05-04 04:00:00,L2,9.888863695612683
2026-05-04 04:00:00,L1,9.992984576879342
2026-05-04 04:00:00,L3,9.856343172849177
2026-05-04 05:00:00,L2,10.244359642850956
2026-05-04 05:00:00,L1,9.927696297769385
2026-05-04 05:00:00,L3,10.018622797689028
2026-05-04 06:00:00,L2,9.945804866793537
2026-05-04 06:00:00,L1,9.970514971546176
2026-05-04 06:00:00,L3,10.36934907159301
2026-05-04 07:00:00,L2,10.018246008097652
2026-05-04 07:00:00,L3,10.050877983407164
2026-05-04 07:00:00,L1,9.84296986510512
2026-05-04 08:00:00,L3,9.81776718012579
2026-05-04 08:00:00,L1,10.051660095071822
2026-05-04 08:00:00,L2,9.850375484530819
2026-05-04 09:00:00,L3,9.864257177038054
2026-05-04 09:00:00,L1,10.037925397493893
2026-05-04 09:00:00,L2,9.843704486031777
2026-05-04 10:00:00,L1,9.838535381529269
2026-05-04 10:00:00,L2,9.83495371172033
2026-05-04 10:00:00,L3,10.091705692034278
2026-05-04 11:00:00,L2,10.043667689769393
2026-05-04 11:00:00,L3,10.109371703199727
2026-05-04 11:00:00,L1,10.212952656385747
2026-05-04 12:00:00,L2,10.08941337997814
2026-05-04 12:00:00,L3,10.021392038477194
2026-05-04 12:00:00,L1,9.985941971125781
2026-05-04 13:00:00,L2,10.085028957946193
2026-05-04 13:00:00,L1,9.966798712104472
2026-05-04 13:00:00,L3,10.325167020430204
2026-05-04 14:00:00,L1,10.023772570519798
2026-05-04 14:00:00,L3,10.319081996580826
2026-05-04 14:00:00,L2,10.256341170431746
2026-05-04 15:00:00,L1,9.903945621710145
2026-05-04 15:00:00,L3,9.804311003216608
2026-05-04 15:00:00,L2,10.029657632797862
2026-05-04 16:00:00,L1,10.016504067432939
2026-05-04 16:00:00,L3,10.023754505931851
2026-05-04 16:00:00,L2,10.136991495232037
2026-05-04 17:00:00,L1,9.963225520474763
2026-05-04 17:00:00,L3,10.176045061520586
2026-05-04 17:00:00,L2,10.065989148168436
2026-05-04 18:00:00,L3,9.82298036429511
2026-05-04 18:00:00,L2,9.891089129481331
2026-05-04 18:00:00,L1,9.92135499964021
2026-05-04 19:00:00,L2,9.781192445442995
2026-05-04 19:00:00,L3,9.822044511734825
2026-05-04 19:00:00,L1,10.181727873919352
2026-05-04 20:00:00,L2,10.069566361822227
2026-05-04 20:00:00,L3,10.191918655173959
2026-05-04 20:00:00,L1,10.084412385258409
2026-05-04 21:00:00,L3,10.207379215629055
2026-05-04 21:00:00,L1,9.90991787355849
2026-05-04 21:00:00,L2,10.098331305154556
2026-05-04 22:00:00,L1,9.878825620382086
2026-05-04 22:00:00,L2,10.263826986230756
2026-05-04 22:00:00,L3,10.056909816286973
2026-05-04 23:00:00,L1,10.032336072124384
2026-05-04 23:00:00,L2,10.135270966710554
2026-05-04 23:00:00,L3,9.755875454665231
2026-05-05 00:00:00,L1,9.994579367880975
2026-05-05 00:00:00,L3,9.911665115362611
2026-05-05 00:00:00,L2,9.960147855717565
2026-05-05 01:00:00,L3,9.69695091506342
2026-05-05 01:00:00,L1,10.087925030713546
2026-05-05 01:00:00,L2,10.085983313480046
2026-05-05 02:00:00,L3,9.861397838015252
2026-05-05 02:00:00,L1,9.779376304968746
2026-05-05 02:00:00,L2,9.932523983748341
2026-05-05 03:00:00,L1,10.043752184004179
2026-05-05 03:00:00,L2,9.819471704208166
2026-05-05 03:00:00,L3,9.943659111177444
2026-05-05 04:00:00,L2,9.980461819235261
2026-05-05 04:00:00,L3,10.053226989463694
2026-05-05 04:00:00,L1,10.033198999374786
2026-05-05 05:00:00,L2,9.873306671649782
2026-05-05 05:00:00,L3,10.207451952273846
2026-05-05 05:00:00,L1,10.063177130812088
2026-05-05 06:00:00,L3,9.712068973753109
2026-05-05 06:00:00,L1,10.093665245162027
2026-05-05 06:00:00,L2,9.946458770886354
2026-05-05 07:00:00,L1,10.156963374956447
2026-05-05 07:00:00,L2,9.969906184872103
2026-05-05 07:00:00,L3,10.112370114587923
2026-05-05 08:00:00,L1,9.955027976635312
2026-05-05 08:00:00,L2,9.839297677383334
2026-05-05 08:00:00,L3,10.012811832506738
2026-05-05 09:00:00,L2,9.862234982407383
2026-05-05 09:00:00,L3,10.07532123936862
2026-05-05 09:00:00,L1,10.011563961490419
2026-05-05 10:00:00,L3,10.146807858459576
2026-05-05 10:00:00,L1,9.983633262970383
2026-05-05 10:00:00,L2,9.942822212253148
2026-05-05 11:00:00,L3,10.065375429797923
2026-05-05 11:00:00,L1,9.899091285596322
2026-05-05 11:00:00,L2,9.790691277622155
2026-05-05 12:00:00,L3,9.553778525747996
2026-05-05 12:00:00,L2,10.229439033097268
2026-05-05 12:00:00,L1,10.022893085206576
2026-05-05 13:00:00,L2,9.91706481734957
2026-05-05 13:00:00,L1,10.021015098541419
2026-05-05 13:00:00,L3,9.998579735913202
2026-05-05 14:00:00,L2,9.945299301959594
2026-05-05 14:00:00,L1,10.021141865283232
2026-05-05 14:00:00,L3,9.893932061286465
2026-05-05 15:00:00,L2,9.919719927728261
2026-05-05 15:00:00,L1,9.90225728668184
2026-05-05 15:00:00,L3,9.904243533861276
2026-05-05 16:00:00,L2,10.053707782606988
2026-05-05 16:00:00,L1,9.969597668845827
2026-05-05 16:00:00,L3,10.141496457588028
2026-05-05 17:00:00,L1,9.955906205867068
2026-05-05 17:00:00,L3,10.027333310388661
2026-05-05 17:00:00,L2,10.082715165328406
2026-05-05 18:00:00,L3,9.957755157058086
2026-05-05 18:00:00,L1,10.010894533559489
2026-05-05 18:00:00,L2,10.131938985305029
2026-05-05 19:00:00,L3,10.171048047989037
2026-05-05 19:00:00,L1,9.912184846952048
2026-05-05 19:00:00,L2,9.81559024051971
2026-05-05 20:00:00,L1,9.97982711659395
2026-05-05 20:00:00,L2,10.150698448440071
2026-05-05 20:00:00,L3,10.02735339183646
2026-05-05 21:00:00,L2,10.008437904379313
2026-05-05 21:00:00,L3,9.892283208720702
2026-05-05 21:00:00,L1,10.072665827025762
2026-05-05 22:00:00,L2,10.024473272681355
2026-05-05 22:00:00,L3,9.957807631261149
2026-05-05 22:00:00,L1,10.134284253693977
2026-05-05 23:00:00,L2,10.024249317637887
2026-05-05 23:00:00,L1,9.978377223459828
2026-05-05 23:00:00,L3,9.926558101862263
2026-05-06 00:00:00,L1,9.83770082927846
2026-05-06 00:00:00,L3,10.010764109889449
2026-05-06 00:00:00,L2,9.969393264430236
2026-05-06 01:00:00,L1,10.140873792319981
2026-05-06 01:00:00,L3,10.034506469312856
2026-05-06 01:00:00,L2,10.021043049671068
2026-05-06 02:00:00,L1,9.931845380469046
2026-05-06 02:00:00,L3,10.206484485505445
2026-05-06 02:00:00,L2,10.061108843990382
2026-05-06 03:00:00,L1,10.10763273100949
2026-05-06 03:00:00,L3,10.005826187245772
2026-05-06 03:00:00,L2,10.113776249725
2026-05-06 04:00:00,L1,9.957413780348439
2026-05-06 04:00:00,L2,9.917794466668507
2026-05-06 04:00:00,L3,9.877336002877025
2026-05-06 05:00:00,L2,9.996118723461304
2026-05-06 05:00:00,L3,9.940216166869735
2026-05-06 05:00:00,L1,10.076598728167804
2026-05-06 06:00:00,L2,10.219667326532646
2026-05-06 06:00:00,L3,9.980533866991609
2026-05-06 06:00:00,L1,10.091334325833218
2026-05-06 07:00:00,L3,9.776899913360332
2026-05-06 07:00:00,L1,10.018954831982231
2026-05-06 07:00:00,L2,9.906117626698997
2026-05-06 08:00:00,L1,9.926750892342143
2026-05-06 08:00:00,L2,10.105091921940168
2026-05-06 08:00:00,L3,9.832495497605189
2026-05-06 09:00:00,L1,10.107054005020785
2026-05-06 09:00:00,L2,10.210129219862191
2026-05-06 09:00:00,L3,9.79607903157187
2026-05-06 10:00:00,L1,10.084898042187671
2026-05-06 10:00:00,L3,10.22115745484992
2026-05-06 10:00:00,L2,9.986916636909081
2026-05-06 11:00:00,L3,9.943467672059361
2026-05-06 11:00:00,L2,10.152705198032088
2026-05-06 11:00:00,L1,9.900755833879057
2026-05-06 12:00:00,L3,10.07633451304295
2026-05-06 12:00:00,L2,9.967550896016505
2026-05-06 12:00:00,L1,10.091656086958269
2026-05-06 13:00:00,L3,9.861909918484292
2026-05-06 13:00:00,L2,10.039201905639386
2026-05-06 13:00:00,L1,10.012995740248433
2026-05-06 14:00:00,L3,9.923846484449829
2026-05-06 14:00:00,L2,10.354089313870894
2026-05-06 14:00:00,L1,10.018772038031045
2026-05-06 15:00:00,L3,10.000746275608392
2026-05-06 15:00:00,L1,9.877637293897786
2026-05-06 15:00:00,L2,9.92611435111248
2026-05-06 16:00:00,L1,10.149140591066132
2026-05-06 16:00:00,L2,10.103421389274452
2026-05-06 16:00:00,L3,9.84101472698014
2026-05-06 17:00:00,L1,10.019342419531492
2026-05-06 17:00:00,L2,9.983261564366726
2026-05-06 17:00:00,L3,9.980289808702326
2026-05-06 18:00:00,L2,10.19772594876283
2026-05-06 18:00:00,L3,10.155453066289397
2026-05-06 18:00:00,L1,10.051144381697915
2026-05-06 19:00:00,L3,10.254971165689994
2026-05-06 19:00:00,L1,10.054830280780726
2026-05-06 19:00:00,L2,9.85902627306105
2026-05-06 20:00:00,L3,10.091698731687442
2026-05-06 20:00:00,L1,10.146829044097915
2026-05-06 20:00:00,L2,9.996426074541713
2026-05-06 21:00:00,L3,10.0702674025247
2026-05-06 21:00:00,L2,10.003363751815867
2026-05-06 21:00:00,L1,9.85939287366618
2026-05-06 22:00:00,L2,9.923874450211871
2026-05-06 22:00:00,L3,9.936554008441364
2026-05-06 22:00:00,L1,9.954404805627739
2026-05-06 23:00:00,L2,10.017597209749876
2026-05-06 23:00:00,L3,9.85471785068448
2026-05-06 23:00:00,L1,9.907671787581148
2026-05-07 00:00:00,L3,10.149907623018125
2026-05-07 00:00:00,L1,9.998212311692706
2026-05-07 00:00:00,L2,9.831585436612222
2026-05-07 01:00:00,L1,9.970024125522295
2026-05-07 01:00:00,L2,9.849011529822578
2026-05-07 01:00:00,L3,9.975928061586743
2026-05-07 02:00:00,L1,10.037181676642481
2026-05-07 02:00:00,L2,10.20088771667591
2026-05-07 02:00:00,L3,9.955227873462155
2026-05-07 03:00:00,L2,9.85332325048255
2026-05-07 03:00:00,L3,9.788932676465443
2026-05-07 03:00:00,L1,10.03346251297695
2026-05-07 04:00:00,L3,9.94653906549005
2026-05-07 04:00:00,L1,9.952836953621611
2026-05-07 04:00:00,L2,10.15009167816094
2026-05-07 05:00:00,L3,9.94254395036729
2026-05-07 05:00:00,L1,9.99962905005927
2026-05-07 05:00:00,L2,9.791417997441052
2026-05-07 06:00:00,L1,9.914817296725019
2026-05-07 06:00:00,L2,10.07481840627747
2026-05-07 06:00:00,L3,9.681835205839741
2026-05-07 07:00:00,L2,10.199971354817103
2026-05-07 07:00:00,L3,10.019653466125385
2026-05-07 07:00:00,L1,9.88530812406689
2026-05-07 08:00:00,L2,9.896318500534312
2026-05-07 08:00:00,L3,10.030089940174893
2026-05-07 08:00:00,L1,9.887135159474102
2026-05-07 09:00:00,L2,10.108176976594734
2026-05-07 09:00:00,L1,9.951010723069512
2026-05-07 09:00:00,L3,10.148232533845073
2026-05-07 10:00:00,L1,10.08617126025316
2026-05-07 10:00:00,L3,10.01377215429107
2026-05-07 10:00:00,L2,9.846110568385077
2026-05-07 11:00:00,L1,9.940441822390023
2026-05-07 11:00:00,L3,9.996089588433037
2026-05-07 11:00:00,L2,9.98424929276293
2026-05-07 12:00:00,L1,10.061762319486949
2026-05-07 12:00:00,L3,9.944630349833243
2026-05-07 12:00:00,L2,10.077082322812997
2026-05-07 13:00:00,L1,10.176151021345554
2026-05-07 13:00:00,L3,10.013641574732228
2026-05-07 13:00:00,L2,9.80730011122152
2026-05-07 14:00:00,L3,10.016507934477767
2026-05-07 14:00:00,L2,9.912079538924827
2026-05-07 14:00:00,L1,10.009978080139227
2026-05-07 15:00:00,L2,10.100981914596343
2026-05-07 15:00:00,L3,10.287564990950552
2026-05-07 15:00:00,L1,10.138443599362365
2026-05-07 16:00:00,L2,10.077794086878411
2026-05-07 16:00:00,L3,10.09199040629825
2026-05-07 16:00:00,L1,9.954694560937636
2026-05-07 17:00:00,L3,9.895385834714851
2026-05-07 17:00:00,L1,10.00986834109758
2026-05-07 17:00:00,L2,9.973279571571426
2026-05-07 18:00:00,L1,10.125119861964688
2026-05-07 18:00:00,L2,10.138531064198952
2026-05-07 18:00:00,L3,10.025543457996234
2026-05-07 19:00:00,L1,9.895835333964426
2026-05-07 19:00:00,L2,10.011126583356633
2026-05-07 19:00:00,L3,9.511708047672386
2026-05-07 20:00:00,L1,9.876168946786189
2026-05-07 20:00:00,L3,10.144796295808844
2026-05-07 20:00:00,L2,9.715859410028424
2026-05-07 21:00:00,L3,10.06062027302518
2026-05-07 21:00:00,L2,10.017009709104785
2026-05-07 21:00:00,L1,10.13281589376102
2026-05-07 22:00:00,L3,10.04983301039862
2026-05-07 22:00:00,L2,9.877034831423181
2026-05-07 22:00:00,L1,9.994428619565172
2026-05-07 23:00:00,L3,9.921989098563934
2026-05-07 23:00:00,L2,10.050383880035119
2026-05-07 23:00:00,L1,9.899264016485153
2026-05-08 00:00:00,L3,10.141523227778787
2026-05-08 00:00:00,L2,10.132790674082555
2026-05-08 00:00:00,L1,10.021420491699873
2026-05-08 01:00:00,L3,9.992781581018148
2026-05-08 01:00:00,L1,10.087334171291927
2026-05-08 01:00:00,L2,10.081009868242123
2026-05-08 02:00:00,L1,9.716118722186694
2026-05-08 02:00:00,L2,9.717554950066654
2026-05-08 02:00:00,L3,9.951178835007381
2026-05-08 03:00:00,L1,10.170576179547993
2026-05-08 03:00:00,L2,10.070828178029071
2026-05-08 03:00:00,L3,9.921620686754617
2026-05-08 04:00:00,L2,9.965070257253286
2026-05-08 04:00:00,L3,9.557795893451607
2026-05-08 04:00:00,L1,9.999552958499834
2026-05-08 05:00:00,L3,10.017958085367296
2026-05-08 05:00:00,L1,9.999408946392114
2026-05-08 05:00:00,L2,9.79819128188593
2026-05-08 06:00:00,L3,9.817071575512372
2026-05-08 06:00:00,L1,10.090383581494748
2026-05-08 06:00:00,L2,10.160916333135672
2026-05-08 07:00:00,L3,9.96334805458441
2026-05-08 07:00:00,L2,9.989644963814419
2026-05-08 07:00:00,L1,10.022464514469247
2026-05-08 08:00:00,L2,10.154083333670814
2026-05-08 08:00:00,L1,10.070967071510017
2026-05-08 08:00:00,L3,9.926275497334663
2026-05-08 09:00:00,L2,10.13857805384902
2026-05-08 09:00:00,L1,9.997377516320933
2026-05-08 09:00:00,L3,9.977309264702514
2026-05-08 10:00:00,L2,10.09229758397463
2026-05-08 10:00:00,L1,9.9799379113898
2026-05-08 10:00:00,L3,9.75287696516774
2026-05-08 11:00:00,L2,10.10092502112828
2026-05-08 11:00:00,L1,9.958367628206057
2026-05-08 11:00:00,L3,10.032733648999816
2026-05-08 12:00:00,L2,9.91223956354152
2026-05-08 12:00:00,L3,9.999774333354885
2026-05-08 12:00:00,L1,10.115466066555044
2026-05-08 13:00:00,L3,10.354368401682457
2026-05-08 13:00:00,L1,9.94942420356855
2026-05-08 13:00:00,L2,9.913982416711132
2026-05-08 14:00:00,L3,10.206550285170309
2026-05-08 14:00:00,L1,9.943870222432022
2026-05-08 14:00:00,L2,9.883447323999214
2026-05-08 15:00:00,L1,9.815840047463015
2026-05-08 15:00:00,L2,9.808922429468032
2026-05-08 15:00:00,L3,10.118215966536635
2026-05-08 16:00:00,L2,10.161941407417322
2026-05-08 16:00:00,L3,10.128214141209483
2026-05-08 16:00:00,L1,9.879133468505577
2026-05-08 17:00:00,L2,10.04203112570707
2026-05-08 17:00:00,L3,10.151624855173587
2026-05-08 17:00:00,L1,9.939630285111654
2026-05-08 18:00:00,L2,10.023535576957663
2026-05-08 18:00:00,L1,9.932106781724556
2026-05-08 18:00:00,L3,9.980630148535973
2026-05-08 19:00:00,L1,9.995255284522095
2026-05-08 19:00:00,L2,10.140123749378922
2026-05-08 19:00:00,L3,9.941089035003195
2026-05-08 20:00:00,L1,10.095388392238794
2026-05-08 20:00:00,L2,9.70238669253978
2026-05-08 20:00:00,L3,9.851663866821694
2026-05-08 21:00:00,L2,9.978300931373393
2026-05-08 21:00:00,L3,10.109765655423274
2026-05-08 21:00:00,L1,9.918032696543374
2026-05-08 22:00:00,L3,9.840075886832615
2026-05-08 22:00:00,L1,10.034702607910564
2026-05-08 22:00:00,L2,10.025085772105392
2026-05-08 23:00:00,L3,9.96662925254044
2026-05-08 23:00:00,L1,10.071309851813679
2026-05-08 23:00:00,L2,9.947330691672725
2026-05-09 00:00:00,L1,9.842018132631477
2026-05-09 00:00:00,L2,10.203262912102145
2026-05-09 00:00:00,L3,10.057927007424642
2026-05-09 01:00:00,L2,10.166561456147013
2026-05-09 01:00:00,L3,9.912953374218276
2026-05-09 01:00:00,L1,10.00392336823426
